year,Film,url_tried,rating,keywords,stars,user_reviews,critic_reviews,metascore,cast_number,longitud,imdb_url,url_used,found,error
1936.0,Three Smart Girls,https://letterboxd.com/film/three-smart-girls-1936,6.5,"['Comedy', 'Musical', 'Romance']",['Binnie BarnesCharles WinningerAlice Brady'],34,16.0,,43,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0028373/,https://letterboxd.com/film/three-smart-girls,True,
1937.0,The Life of Emile Zola,https://letterboxd.com/film/the-life-of-emile-zola-1937,7.1,"['Biography', 'Drama']",['Paul MuniGale SondergaardJoseph Schildkraut'],78,50.0,,56,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0029146/,https://letterboxd.com/film/the-life-of-emile-zola,True,
1937.0,The Awful Truth,https://letterboxd.com/film/the-awful-truth-1937,7.6,"['Romantic Comedy', 'Screwball Comedy', 'Comedy', 'Romance']",['Irene DunneCary GrantRalph Bellamy'],155,67.0,87.0,44,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0028597/,https://letterboxd.com/film/the-awful-truth,True,
1937.0,Captains Courageous,https://letterboxd.com/film/captains-courageous-1937,7.9,"['Sea Adventure', 'Adventure', 'Drama', 'Family']",['Spencer TracyFreddie BartholomewLionel Barrymore'],124,33.0,81.0,71,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0028691/,https://letterboxd.com/film/captains-courageous,True,
1937.0,Dead End,https://letterboxd.com/film/dead-end-1937,7.2,"['Film Noir', 'Crime', 'Drama', 'Romance']",['Sylvia SidneyJoel McCreaHumphrey Bogart'],89,41.0,,53,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0028773/,https://letterboxd.com/film/dead-end,True,
1937.0,The Good Earth,https://letterboxd.com/film/the-good-earth-1937,7.5,"['Drama', 'Romance']",['Paul MuniLuise RainerWalter Connolly'],76,27.0,,39,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0028944/,https://letterboxd.com/film/the-good-earth,True,
1938.0,In Old Chicago,https://letterboxd.com/film/in-old-chicago-1937,6.7,"['Action', 'Drama', 'Musical', 'Romance']",['Tyrone PowerAlice FayeDon Ameche'],53,15.0,,99+,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0029047/,https://letterboxd.com/film/in-old-chicago,True,
1937.0,Lost Horizon,https://letterboxd.com/film/lost-horizon-1937,7.6,"['Mountain Adventure', 'Quest', 'Adventure', 'Drama', 'Fantasy', 'Mystery']",['Ronald ColmanJane WyattEdward Everett Horton'],174,47.0,,67,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0029162/,https://letterboxd.com/film/lost-horizon,True,
1937.0,One Hundred Men and a Girl,https://letterboxd.com/film/one-hundred-men-and-a-girl-1937,6.7,"['Comedy', 'Drama', 'Music']",['Deanna DurbinAdolphe MenjouAlice Brady'],29,12.0,,44,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0029347/,https://letterboxd.com/film/one-hundred-men-and-a-girl,True,
1937.0,Stage Door,https://letterboxd.com/film/stage-door-1937,7.7,"['Comedy', 'Drama', 'Romance']",['Katharine HepburnGinger RogersAdolphe Menjou'],106,54.0,,71,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0029604/,https://letterboxd.com/film/stage-door,True,
1938.0,You Can't Take It with You,https://letterboxd.com/film/you-cant-take-it-with-you-1938,7.8,"['Romantic Comedy', 'Screwball Comedy', 'Slapstick', 'Comedy', 'Drama', 'Romance']",['Jean ArthurJames StewartLionel Barrymore'],201,50.0,,99+,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0030993/,https://letterboxd.com/film/you-cant-take-it-with-you,True,
1938.0,The Adventures of Robin Hood,https://letterboxd.com/film/the-adventures-of-robin-hood-1938,7.9,"['Swashbuckler', 'Action', 'Adventure', 'Romance']",['Errol FlynnOlivia de HavillandBasil Rathbone'],343,94.0,97.0,90,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0029843/,https://letterboxd.com/film/the-adventures-of-robin-hood,True,
1938.0,Alexander's Ragtime Band,https://letterboxd.com/film/alexanders-ragtime-band-1938,6.8,"['Drama', 'Music', 'Musical', 'Romance']",['Tyrone PowerAlice FayeDon Ameche'],41,10.0,,75,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0029852/,https://letterboxd.com/film/alexanders-ragtime-band,True,
1938.0,Boys Town,https://letterboxd.com/film/boys-town-1938,7.2,"['Biography', 'Drama', 'Family']",['Spencer TracyMickey RooneyHenry Hull'],62,24.0,,93,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0029942/,https://letterboxd.com/film/boys-town,True,
1938.0,The Citadel,https://letterboxd.com/film/the-citadel-1938,7.0,['Drama'],['Robert DonatRosalind RussellRalph Richardson'],44,9.0,,31,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0029995/,https://letterboxd.com/film/the-citadel,True,
1938.0,Four Daughters,https://letterboxd.com/film/four-daughters-1938,6.9,"['Holiday Romance', 'Drama', 'Music', 'Romance']",['Claude RainsJohn GarfieldJeffrey Lynn'],42,19.0,,18,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0030149/,https://letterboxd.com/film/four-daughters,True,
1937.0,Grand Illusion,https://letterboxd.com/film/grand-illusion-1938,8.1,"['French', 'Drama', 'War']",['Jean GabinDita ParloPierre Fresnay'],167,96.0,,23,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0028950/,https://letterboxd.com/film/grand-illusion,True,
1938.0,Jezebel,https://letterboxd.com/film/jezebel-1938,7.4,"['Period Drama', 'Tragedy', 'Drama', 'Romance']",['Bette DavisHenry FondaGeorge Brent'],136,43.0,82.0,54,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0030287/,https://letterboxd.com/film/jezebel,True,
1938.0,Pygmalion,https://letterboxd.com/film/pygmalion-1938,7.7,"['Period Drama', 'Romantic Comedy', 'Comedy', 'Drama', 'Romance']",['Leslie HowardWendy HillerWilfrid Lawson'],104,44.0,,31,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0030637/,https://letterboxd.com/film/pygmalion,True,
1938.0,Test Pilot,https://letterboxd.com/film/test-pilot-1938,6.8,"['Drama', 'Romance']",['Clark GableMyrna LoySpencer Tracy'],47,17.0,,76,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0030848/,https://letterboxd.com/film/test-pilot,True,
1939.0,Gone with the Wind,https://letterboxd.com/film/gone-with-the-wind-1939,8.2,"['Costume Drama', 'Epic', 'Period Drama', 'Romantic Epic', 'Tragic Romance', 'War Epic', 'Drama', 'Romance', 'War']","[""Thomas MitchellBarbara O'NeilVivien Leigh""]",1K,140.0,97.0,99+,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0031381/,https://letterboxd.com/film/gone-with-the-wind,True,
1939.0,Dark Victory,https://letterboxd.com/film/dark-victory-1939,7.4,"['Medical Drama', 'Psychological Drama', 'Drama', 'Romance']",['Bette DavisGeorge BrentHumphrey Bogart'],124,58.0,,47,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0031210/,https://letterboxd.com/film/dark-victory,True,
1939.0,"Goodbye, Mr. Chips",https://letterboxd.com/film/goodbye-mr-chips-1939,7.9,"['Drama', 'Romance']",['Robert DonatGreer GarsonTerry Kilburn'],127,33.0,,42,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0031385/,https://letterboxd.com/film/goodbye-mr-chips,True,
1939.0,Love Affair,https://letterboxd.com/film/love-affair-1939,7.3,"['Holiday Romance', 'Comedy', 'Drama', 'Romance']",['Irene DunneCharles BoyerMaria Ouspenskaya'],81,51.0,91.0,32,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0031593/,https://letterboxd.com/film/love-affair-1939,True,
1939.0,Mr. Smith Goes to Washington,https://letterboxd.com/film/mr-smith-goes-to-washington-1939,8.1,"['Political Drama', 'Comedy', 'Drama']",['Jean ArthurJames StewartClaude Rains'],367,108.0,73.0,99+,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0031679/,https://letterboxd.com/film/mr-smith-goes-to-washington,True,
1939.0,Ninotchka,https://letterboxd.com/film/ninotchka-1939,7.8,"['Romantic Comedy', 'Satire', 'Screwball Comedy', 'Comedy', 'Romance']",['Greta GarboMelvyn DouglasIna Claire'],149,72.0,,68,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0031725/,https://letterboxd.com/film/ninotchka,True,
1939.0,Of Mice and Men,https://letterboxd.com/film/of-mice-and-men-1939,7.8,"['Period Drama', 'Road Trip', 'Adventure', 'Drama']",['Lon Chaney Jr.Burgess MeredithBetty Field'],84,18.0,89.0,22,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0031742/,https://letterboxd.com/film/of-mice-and-men,True,
1939.0,Stagecoach,https://letterboxd.com/film/stagecoach-1939,7.8,"['Classical Western', 'Adventure', 'Drama', 'Western']",['John WayneClaire TrevorAndy Devine'],498,101.0,93.0,70,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0031971/,https://letterboxd.com/film/stagecoach,True,
1939.0,The Wizard of Oz,https://letterboxd.com/film/the-wizard-of-oz-1939,8.1,"['Adventure Epic', 'Classic Musical', 'Fairy Tale', 'Fantasy Epic', 'Quest', 'Adventure', 'Family', 'Fantasy', 'Musical']",['Judy GarlandFrank MorganRay Bolger'],898,187.0,92.0,99+,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0032138/,https://letterboxd.com/film/the-wizard-of-oz-1939,True,
1939.0,Wuthering Heights,https://letterboxd.com/film/wuthering-heights-1939,7.5,"['Period Drama', 'Tragic Romance', 'Drama', 'Romance']",['Merle OberonLaurence OlivierDavid Niven'],182,36.0,,37,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0032145/,https://letterboxd.com/film/wuthering-heights,True,
1940.0,Rebecca,https://letterboxd.com/film/rebecca-1940,8.1,"['Dark Romance', 'Psychological Drama', 'Psychological Thriller', 'Suspense Mystery', 'Drama', 'Mystery', 'Romance', 'Thriller']",['Laurence OlivierJoan FontaineGeorge Sanders'],473,212.0,86.0,32,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0032976/,https://letterboxd.com/film/rebecca,True,
1940.0,"All This, and Heaven Too",https://letterboxd.com/film/all-this-and-heaven-too-1940,7.4,"['Drama', 'Romance']",['Bette DavisCharles BoyerJeffrey Lynn'],81,21.0,,53,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0032194/,https://letterboxd.com/film/all-this-and-heaven-too,True,
1940.0,Foreign Correspondent,https://letterboxd.com/film/foreign-correspondent-1940,7.4,"['Spy', 'Action', 'Drama', 'Romance', 'Thriller', 'War']",['Joel McCreaLaraine DayHerbert Marshall'],195,80.0,89.0,99+,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0032484/,https://letterboxd.com/film/foreign-correspondent,True,
1940.0,The Grapes of Wrath,https://letterboxd.com/film/the-grapes-of-wrath-1940,8.1,"['Period Drama', 'Tragedy', 'Drama']",['Henry FondaJane DarwellJohn Carradine'],469,101.0,96.0,99+,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0032551/,https://letterboxd.com/film/the-grapes-of-wrath,True,
1940.0,The Great Dictator,https://letterboxd.com/film/the-great-dictator-1940,8.4,"['Dark Comedy', 'Parody', 'Political Drama', 'Satire', 'Slapstick', 'Comedy', 'Drama', 'War']",['Charles ChaplinPaulette GoddardJack Oakie'],362,128.0,,77,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0032553/,https://letterboxd.com/film/the-great-dictator,True,
1940.0,Kitty Foyle,https://letterboxd.com/film/kitty-foyle-1940,6.9,"['Drama', 'Romance']",['Ginger RogersDennis MorganJames Craig'],60,26.0,55.0,80,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0032671/,https://letterboxd.com/film/kitty-foyle,True,
1940.0,The Letter,https://letterboxd.com/film/the-letter-1940,7.5,"['Film Noir', 'Crime', 'Drama', 'Mystery', 'Romance']",['Bette DavisHerbert MarshallJames Stephenson'],156,67.0,84.0,38,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0032701/,https://letterboxd.com/film/the-letter,True,
1940.0,The Long Voyage Home,https://letterboxd.com/film/the-long-voyage-home-1940,6.9,"['Drama', 'War']",['John WayneThomas MitchellIan Hunter'],58,30.0,,47,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0032728/,https://letterboxd.com/film/the-long-voyage-home,True,
1940.0,Our Town,https://letterboxd.com/film/our-town-1940,6.5,"['Drama', 'Family', 'Romance']",['William HoldenMartha ScottFay Bainter'],74,21.0,,27,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0032881/,https://letterboxd.com/film/our-town,True,
1940.0,The Philadelphia Story,https://letterboxd.com/film/the-philadelphia-story-1940,7.8,"['Farce', 'Screwball Comedy', 'Comedy', 'Romance']",['Cary GrantKatharine HepburnJames Stewart'],296,87.0,96.0,38,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0032904/,https://letterboxd.com/film/the-philadelphia-story,True,
1941.0,How Green Was My Valley,https://letterboxd.com/film/how-green-was-my-valley-1941,7.7,"['Coming-of-Age', 'Period Drama', 'Drama', 'Family']","[""Walter PidgeonMaureen O'HaraAnna Lee""]",201,85.0,88.0,91,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0033729/,https://letterboxd.com/film/how-green-was-my-valley,True,
1941.0,Blossoms in the Dust,https://letterboxd.com/film/blossoms-in-the-dust-1941,6.9,"['Biography', 'Drama', 'Romance']",['Greer GarsonWalter PidgeonFelix Bressart'],38,16.0,,99+,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0033407/,https://letterboxd.com/film/blossoms-in-the-dust,True,
1941.0,Citizen Kane,https://letterboxd.com/film/citizen-kane-1941,8.2,"['Epic', 'Period Drama', 'Tragedy', 'Drama', 'Mystery']",['Joseph CottenDorothy ComingoreAgnes Moorehead'],1.7K,224.0,100.0,99+,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0033467/,https://letterboxd.com/film/citizen-kane,True,
1941.0,Here Comes Mr. Jordan,https://letterboxd.com/film/here-comes-mr-jordan-1941,7.5,"['Body Swap Comedy', 'Comedy', 'Fantasy', 'Romance']",['Robert MontgomeryEvelyn KeyesClaude Rains'],77,42.0,63.0,55,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0033712/,https://letterboxd.com/film/here-comes-mr-jordan,True,
1941.0,Hold Back the Dawn,https://letterboxd.com/film/hold-back-the-dawn-1941,7.3,"['Drama', 'Romance']",['Charles BoyerOlivia de HavillandPaulette Goddard'],39,31.0,79.0,63,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0033722/,https://letterboxd.com/film/hold-back-the-dawn,True,
1941.0,The Little Foxes,https://letterboxd.com/film/the-little-foxes-1941,7.9,"['Drama', 'Romance']",['Bette DavisHerbert MarshallTeresa Wright'],149,39.0,,34,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0033836/,https://letterboxd.com/film/the-little-foxes,True,
1941.0,The Maltese Falcon,https://letterboxd.com/film/the-maltese-falcon-1941,7.9,"['Film Noir', 'Hard-boiled Detective', 'Crime', 'Drama', 'Mystery', 'Romance']",['Humphrey BogartMary AstorGladys George'],512,172.0,97.0,22,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0033870/,https://letterboxd.com/film/the-maltese-falcon-1941,True,
1941.0,One Foot in Heaven,https://letterboxd.com/film/one-foot-in-heaven-1941,6.6,"['Biography', 'Drama', 'Romance']",['Fredric MarchMartha ScottBeulah Bondi'],51,10.0,,87,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0033980/,https://letterboxd.com/film/one-foot-in-heaven,True,
1941.0,Sergeant York,https://letterboxd.com/film/sergeant-york-1941,7.7,"['Biography', 'Drama', 'History', 'Romance', 'War']",['Gary CooperWalter BrennanJoan Leslie'],141,46.0,,99+,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0034167/,https://letterboxd.com/film/sergeant-york,True,
1941.0,Suspicion,https://letterboxd.com/film/suspicion-1941,7.2,"['Film Noir', 'Whodunnit', 'Drama', 'Mystery', 'Thriller']",['Cary GrantJoan FontaineCedric Hardwicke'],267,116.0,74.0,41,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0034248/,https://letterboxd.com/film/suspicion,True,
1941.0,49th Parallel,https://letterboxd.com/film/49th-parallel-1942,7.3,"['Drama', 'Thriller', 'War']",['Richard GeorgeEric PortmanRaymond Lovell'],105,53.0,,35,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0033627/,https://letterboxd.com/film/49th-parallel,True,
1942.0,Kings Row,https://letterboxd.com/film/kings-row-1942,7.5,"['Coming-of-Age', 'Period Drama', 'Drama']",['Ann SheridanRobert CummingsRonald Reagan'],85,24.0,,44,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0034946/,https://letterboxd.com/film/kings-row,True,
1942.0,The Magnificent Ambersons,https://letterboxd.com/film/the-magnificent-ambersons-1942,7.6,"['Period Drama', 'Tragic Romance', 'Drama', 'Romance']",['Joseph CottenDolores CostelloAnne Baxter'],164,98.0,93.0,48,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0035015/,https://letterboxd.com/film/the-magnificent-ambersons,True,
1942.0,The Pied Piper,https://letterboxd.com/film/the-pied-piper-1942,7.0,"['Drama', 'War']",['Monty WoolleyRoddy McDowallAnne Baxter'],15,7.0,,42,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0035189/,https://letterboxd.com/film/the-pied-piper-1942,True,
1942.0,The Pride of the Yankees,https://letterboxd.com/film/the-pride-of-the-yankees-1942,7.6,"['Baseball', 'Biography', 'Drama', 'Romance', 'Sport']",['Gary CooperTeresa WrightBabe Ruth'],103,35.0,,99+,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0035211/,https://letterboxd.com/film/the-pride-of-the-yankees,True,
1942.0,Random Harvest,https://letterboxd.com/film/random-harvest-1942,7.9,"['Period Drama', 'Tragic Romance', 'Drama', 'Romance']",['Ronald ColmanGreer GarsonPhilip Dorn'],135,18.0,62.0,99,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0035238/,https://letterboxd.com/film/random-harvest,True,
1942.0,The Talk of the Town,https://letterboxd.com/film/the-talk-of-the-town-1942,7.5,"['Screwball Comedy', 'Comedy', 'Drama', 'Romance', 'Thriller']",['Cary GrantJean ArthurRonald Colman'],101,38.0,,76,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0035417/,https://letterboxd.com/film/the-talk-of-the-town,True,
1942.0,Wake Island,https://letterboxd.com/film/wake-island-1942,6.6,"['Action', 'Drama', 'War']",['Brian DonlevyMacdonald CareyRobert Preston'],32,21.0,,67,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0035530/,https://letterboxd.com/film/wake-island,True,
1942.0,Yankee Doodle Dandy,https://letterboxd.com/film/yankee-doodle-dandy-1942,7.6,"['Classic Musical', 'Biography', 'Drama', 'Family', 'Music', 'Musical']",['James CagneyJoan LeslieWalter Huston'],140,51.0,89.0,99+,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0035575/,https://letterboxd.com/film/yankee-doodle-dandy,True,
1942.0,Casablanca,https://letterboxd.com/film/casablanca-1943,8.5,"['Psychological Drama', 'Drama', 'Romance', 'War']",['Humphrey BogartIngrid BergmanPaul Henreid'],1.6K,214.0,100.0,99+,(102 min),https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0034583/,https://letterboxd.com/film/casablanca,True,
1943.0,For Whom the Bell Tolls,https://letterboxd.com/film/for-whom-the-bell-tolls-1943,6.8,"['Adventure', 'Drama', 'History', 'Romance', 'War']",['Gary CooperIngrid BergmanAkim Tamiroff'],101,28.0,68.0,65,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0035896/,https://letterboxd.com/film/for-whom-the-bell-tolls,True,
1943.0,The Human Comedy,https://letterboxd.com/film/the-human-comedy-1943,7.0,"['Coming-of-Age', 'Teen Drama', 'Comedy', 'Drama', 'Family', 'Romance', 'War']",['Mickey RooneyFrank MorganJames Craig'],66,23.0,,76,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0036022/,https://letterboxd.com/film/the-human-comedy,True,
1942.0,In Which We Serve,https://letterboxd.com/film/in-which-we-serve-1943,7.2,"['Drama', 'War']",['Noël CowardJohn MillsBernard Miles'],77,38.0,,59,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0034891/,https://letterboxd.com/film/in-which-we-serve,True,
