year,classification_rating,rating,keywords,stars,user_reviews,critic_reviews,metascore,cast_number,budget,revenue,opening_weekend,longitud,imdb_url,Film,url_tried,url_used,found,error,film_key_from_url_tried,film_key_from_url_used,film_key_from_url,film_key_from_name,name_only,film_key
1975.0,,7.6,"['Satire', 'Tragedy', 'Comedy', 'Drama', 'Music']",['David ArkinBarbara BaxleyNed Beatty'],210,123.0,96.0,47,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0073440/,Nashville,https://letterboxd.com/film/nashville-1975,https://letterboxd.com/film/nashville,True,,nashville-1975,nashville,nashville-1975,nashville-1975,nashville,nashville-1975
,,,,[],,,,,,,,,,Rocky,https://letterboxd.com/film/rocky-1976,https://letterboxd.com/film/rocky-1976,True,,rocky-1976,rocky-1976,rocky-1976,rocky,rocky,rocky-1976
1976.0,,7.9,"['Conspiracy Thriller', 'Docudrama', 'Political Drama', 'Political Thriller', 'Workplace Drama', 'Drama', 'History', 'Thriller']",['Dustin HoffmanRobert RedfordJack Warden'],323,113.0,84.0,99+,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0074119/,All the President's Men,https://letterboxd.com/film/all-the-presidents-men-1976,https://letterboxd.com/film/all-the-presidents-men,True,,all-the-presidents-men-1976,all-the-presidents-men,all-the-presidents-men-1976,all-the-presidents-men-1976,all-the-presidents-men,all-the-presidents-men-1976
1976.0,,7.2,"['Biography', 'Drama', 'Music']",['David CarradineRonny CoxMelinda Dillon'],62,45.0,70.0,68,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0074235/,Bound for Glory,https://letterboxd.com/film/bound-for-glory-1976,https://letterboxd.com/film/bound-for-glory,True,,bound-for-glory-1976,bound-for-glory,bound-for-glory-1976,bound-for-glory-1976,bound-for-glory,bound-for-glory-1976
1976.0,,8.1,"['Dark Comedy', 'Workplace Drama', 'Drama']",['Faye DunawayWilliam HoldenPeter Finch'],483,136.0,83.0,57,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0074958/,Network,https://letterboxd.com/film/network-1976,https://letterboxd.com/film/network,True,,network-1976,network,network-1976,network-1976,network,network-1976
1976.0,,4.9,"['Turkish', 'Drama']",['Kadir InanirBanu AlkanBora Ayanoglu'],1,,,23,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0281258/,Taxi Driver,https://letterboxd.com/film/taxi-driver-1976,https://letterboxd.com/film/taxi-driver-1976,True,,taxi-driver-1976,taxi-driver-1976,taxi-driver-1976,taxi-driver-1976,taxi-driver,taxi-driver-1976
1977.0,,7.9,"['Romantic Comedy', 'Comedy', 'Romance']",['Woody AllenDiane KeatonTony Roberts'],613,134.0,92.0,91,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0075686/,Annie Hall,https://letterboxd.com/film/annie-hall-1977,https://letterboxd.com/film/annie-hall,True,,annie-hall-1977,annie-hall,annie-hall-1977,annie-hall-1977,annie-hall,annie-hall-1977
1977.0,,7.4,"['Romantic Comedy', 'Comedy', 'Drama', 'Romance']",['Richard DreyfussMarsha MasonQuinn Cummings'],116,42.0,64.0,51,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0076095/,The Goodbye Girl,https://letterboxd.com/film/the-goodbye-girl-1977,https://letterboxd.com/film/the-goodbye-girl,True,,the-goodbye-girl-1977,the-goodbye-girl,the-goodbye-girl-1977,the-goodbye-girl-1977,the-goodbye-girl,the-goodbye-girl-1977
1977.0,,7.0,"['Period Drama', 'Drama']",['Jane FondaVanessa RedgraveJason Robards'],71,36.0,58.0,39,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0076245/,Julia,https://letterboxd.com/film/julia-1977,https://letterboxd.com/film/julia,True,,julia-1977,julia,julia-1977,julia-1977,julia,julia-1977
1977.0,,8.6,"['Action Epic', 'Adventure Epic', 'Dystopian Sci-Fi', 'Epic', 'Fantasy Epic', 'Quest', 'Sci-Fi Epic', 'Space Sci-Fi', 'Sword & Sorcery', 'Action']",['Mark HamillHarrison FordCarrie Fisher'],2.2K,215.0,90.0,99+,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0076759/,Star Wars,https://letterboxd.com/film/star-wars-1977,https://letterboxd.com/film/star-wars-1977,True,,star-wars-1977,star-wars-1977,star-wars-1977,star-wars-1977,star-wars,star-wars-1977
1977.0,,6.8,"['Drama', 'Music', 'Romance']",['Anne BancroftShirley MacLaineTom Skerritt'],40,18.0,68.0,41,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0076843/,The Turning Point,https://letterboxd.com/film/the-turning-point-1977,https://letterboxd.com/film/the-turning-point-1977,True,,the-turning-point-1977,the-turning-point-1977,the-turning-point-1977,the-turning-point-1977,the-turning-point,the-turning-point-1977
1978.0,,8.1,"['Epic', 'War Epic', 'Drama', 'War']",['Robert De NiroJohn CazaleJohn Savage'],1.3K,139.0,90.0,58,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0077416/,The Deer Hunter,https://letterboxd.com/film/the-deer-hunter-1978,https://letterboxd.com/film/the-deer-hunter,True,,the-deer-hunter-1978,the-deer-hunter,the-deer-hunter-1978,the-deer-hunter-1978,the-deer-hunter,the-deer-hunter-1978
1978.0,,7.3,"['Period Drama', 'Psychological Drama', 'Drama', 'Romance', 'War']",['Jane FondaJon VoightBruce Dern'],98,66.0,61.0,99+,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0077362/,Coming Home,https://letterboxd.com/film/coming-home-1978,https://letterboxd.com/film/coming-home,True,,coming-home-1978,coming-home,coming-home-1978,coming-home-1978,coming-home,coming-home-1978
1978.0,,7.5,"['Dark Comedy', 'Prison Drama', 'Biography', 'Crime', 'Drama', 'Thriller']",['Brad DavisIrene MiracleBo Hopkins'],331,75.0,59.0,23,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0077928/,Midnight Express,https://letterboxd.com/film/midnight-express-1978,https://letterboxd.com/film/midnight-express,True,,midnight-express-1978,midnight-express,midnight-express-1978,midnight-express-1978,midnight-express,midnight-express-1978
1978.0,,7.2,"['Quirky Comedy', 'Romantic Comedy', 'Comedy', 'Drama', 'Romance']",['Jill ClayburghAlan BatesMichael Murphy'],65,26.0,79.0,33,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0078444/,An Unmarried Woman,https://letterboxd.com/film/an-unmarried-woman-1978,https://letterboxd.com/film/an-unmarried-woman,True,,an-unmarried-woman-1978,an-unmarried-woman,an-unmarried-woman-1978,an-unmarried-woman-1978,an-unmarried-woman,an-unmarried-woman-1978
1979.0,,7.8,['Drama'],['Dustin HoffmanMeryl StreepJane Alexander'],293,100.0,77.0,37,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0079417/,Kramer vs. Kramer,https://letterboxd.com/film/kramer-vs-kramer-1979,https://letterboxd.com/film/kramer-vs-kramer,True,,kramer-vs-kramer-1979,kramer-vs-kramer,kramer-vs-kramer-1979,kramer-vs-kramer-1979,kramer-vs-kramer,kramer-vs-kramer-1979
1979.0,,7.8,"['Dark Comedy', 'Showbiz Drama', 'Tragedy', 'Drama', 'Music', 'Musical']",['Roy ScheiderJessica LangeAnn Reinking'],214,84.0,72.0,95,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0078754/,All That Jazz,https://letterboxd.com/film/all-that-jazz-1979,https://letterboxd.com/film/all-that-jazz,True,,all-that-jazz-1979,all-that-jazz,all-that-jazz-1979,all-that-jazz-1979,all-that-jazz,all-that-jazz-1979
1979.0,,8.4,"['Adventure Epic', 'Epic', 'Hard-boiled Detective', 'Psychological Drama', 'Quest', 'Suspense Mystery', 'War Epic', 'Drama', 'Mystery', 'War']",['Marlon BrandoMartin SheenRobert Duvall'],1.5K,301.0,94.0,63,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0078788/,Apocalypse Now,https://letterboxd.com/film/apocalypse-now-1979,https://letterboxd.com/film/apocalypse-now,True,,apocalypse-now-1979,apocalypse-now,apocalypse-now-1979,apocalypse-now-1979,apocalypse-now,apocalypse-now-1979
1979.0,,7.7,"['Coming-of-Age', 'Teen Drama', 'Comedy', 'Drama', 'Sport']",['Dennis ChristopherDennis QuaidDaniel Stern'],139,71.0,91.0,44,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0078902/,Breaking Away,https://letterboxd.com/film/breaking-away-1979,https://letterboxd.com/film/breaking-away,True,,breaking-away-1979,breaking-away,breaking-away-1979,breaking-away-1979,breaking-away,breaking-away-1979
1979.0,,7.3,"['Workplace Drama', 'Drama']",['Sally FieldBeau BridgesRon Leibman'],69,40.0,61.0,50,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0079638/,Norma Rae,https://letterboxd.com/film/norma-rae-1979,https://letterboxd.com/film/norma-rae,True,,norma-rae-1979,norma-rae,norma-rae-1979,norma-rae-1979,norma-rae,norma-rae-1979
1980.0,,7.7,"['Psychological Drama', 'Drama']",['Donald SutherlandMary Tyler MooreJudd Hirsch'],392,93.0,86.0,49,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0081283/,Ordinary People,https://letterboxd.com/film/ordinary-people-1980,https://letterboxd.com/film/ordinary-people,True,,ordinary-people-1980,ordinary-people,ordinary-people-1980,ordinary-people-1980,ordinary-people,ordinary-people-1980
1980.0,,7.5,"['Biography', 'Drama', 'Music']",['Sissy SpacekTommy Lee JonesLevon Helm'],118,57.0,84.0,65,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0080549/,Coal Miner's Daughter,https://letterboxd.com/film/coal-miners-daughter-1980,https://letterboxd.com/film/coal-miners-daughter,True,,coal-miners-daughter-1980,coal-miners-daughter,coal-miners-daughter-1980,coal-miners-daughter-1980,coal-miners-daughter,coal-miners-daughter-1980
1980.0,,8.2,"['Docudrama', 'Period Drama', 'Tragedy', 'Biography', 'Drama']",['Anthony HopkinsJohn HurtAnne Bancroft'],585,190.0,78.0,99+,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0080678/,The Elephant Man,https://letterboxd.com/film/the-elephant-man-1980,https://letterboxd.com/film/the-elephant-man,True,,the-elephant-man-1980,the-elephant-man,the-elephant-man-1980,the-elephant-man-1980,the-elephant-man,the-elephant-man-1980
1980.0,,8.1,"['Boxing', 'Docudrama', 'Period Drama', 'Biography', 'Drama', 'Sport']",['Robert De NiroCathy MoriartyJoe Pesci'],725,162.0,90.0,99+,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0081398/,Raging Bull,https://letterboxd.com/film/raging-bull-1980,https://letterboxd.com/film/raging-bull-1980,True,,raging-bull-1980,raging-bull-1980,raging-bull-1980,raging-bull-1980,raging-bull,raging-bull-1980
1979.0,,7.3,"['Period Drama', 'Tragic Romance', 'Drama', 'Romance']",['John CollinTony ChurchNastassja Kinski'],109,75.0,82.0,47,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0080009/,Tess,https://letterboxd.com/film/tess-1980,https://letterboxd.com/film/tess,True,,tess-1980,tess,tess-1980,tess-1979,tess,tess-1980
1981.0,,7.1,"['Docudrama', 'Period Drama', 'Biography', 'Drama', 'Sport']",['Nicholas FarrellNigel HaversIan Charleson'],317,101.0,78.0,81,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0082158/,Chariots of Fire,https://letterboxd.com/film/chariots-of-fire-1981,https://letterboxd.com/film/chariots-of-fire,True,,chariots-of-fire-1981,chariots-of-fire,chariots-of-fire-1981,chariots-of-fire-1981,chariots-of-fire,chariots-of-fire-1981
1980.0,,7.3,"['Caper', 'Psychological Drama', 'Crime', 'Drama', 'Romance']",['Burt LancasterSusan SarandonKate Reid'],92,53.0,85.0,33,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0080388/,Atlantic City,https://letterboxd.com/film/atlantic-city-1981,https://letterboxd.com/film/atlantic-city,True,,atlantic-city-1981,atlantic-city,atlantic-city-1981,atlantic-city-1980,atlantic-city,atlantic-city-1981
1981.0,,7.6,"['Coming-of-Age', 'Psychological Drama', 'Drama']",['Katharine HepburnHenry FondaJane Fonda'],174,53.0,68.0,8,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0082846/,On Golden Pond,https://letterboxd.com/film/on-golden-pond-1981,https://letterboxd.com/film/on-golden-pond,True,,on-golden-pond-1981,on-golden-pond,on-golden-pond-1981,on-golden-pond-1981,on-golden-pond,on-golden-pond-1981
1981.0,,8.4,"['Action Epic', 'Adventure Epic', 'Desert Adventure', 'Epic', 'Globetrotting Adventure', 'Quest', 'Action', 'Adventure']",['Harrison FordKaren AllenPaul Freeman'],1.2K,197.0,86.0,71,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0082971/,Raiders of the Lost Ark,https://letterboxd.com/film/raiders-of-the-lost-ark-1981,https://letterboxd.com/film/raiders-of-the-lost-ark-1981,True,,raiders-of-the-lost-ark-1981,raiders-of-the-lost-ark-1981,raiders-of-the-lost-ark-1981,raiders-of-the-lost-ark-1981,raiders-of-the-lost-ark,raiders-of-the-lost-ark-1981
1981.0,,7.3,"['Epic', 'Historical Epic', 'Romantic Epic', 'Biography', 'Drama', 'History', 'Romance']",['Warren BeattyDiane KeatonEdward Herrmann'],164,67.0,76.0,99+,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0082979/,Reds,https://letterboxd.com/film/reds-1981,https://letterboxd.com/film/reds,True,,reds-1981,reds,reds-1981,reds-1981,reds,reds-1981
1982.0,,8.0,"['Docudrama', 'Epic', 'Period Drama', 'Biography', 'Drama', 'History']",['Ben KingsleyRohini HattangadiRoshan Seth'],363,111.0,79.0,99+,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0083987/,Gandhi,https://letterboxd.com/film/gandhi-1982,https://letterboxd.com/film/gandhi,True,,gandhi-1982,gandhi,gandhi-1982,gandhi-1982,gandhi,gandhi-1982
1982.0,,7.9,"['Alien Invasion', 'Coming-of-Age', 'Space Sci-Fi', 'Adventure', 'Family', 'Sci-Fi']",['Dee WallaceHenry ThomasPeter Coyote'],767,227.0,92.0,41,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0083866/,E.T. the Extra-Terrestrial,https://letterboxd.com/film/et-the-extra-terrestrial-1982,https://letterboxd.com/film/et-the-extra-terrestrial,True,,et-the-extra-terrestrial-1982,et-the-extra-terrestrial,et-the-extra-terrestrial-1982,et-the-extra-terrestrial-1982,et-the-extra-terrestrial,et-the-extra-terrestrial-1982
1982.0,,7.7,"['Political Thriller', 'Tragedy', 'Biography', 'Drama', 'History', 'Mystery', 'Thriller']",['Jack LemmonSissy SpacekMelanie Mayron'],124,78.0,78.0,50,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0084335/,Missing,https://letterboxd.com/film/missing-1982,https://letterboxd.com/film/missing,True,,missing-1982,missing,missing-1982,missing-1982,missing,missing-1982
1982.0,,7.4,"['Farce', 'High-Concept Comedy', 'Romantic Comedy', 'Comedy', 'Drama', 'Romance']",['Dustin HoffmanJessica LangeTeri Garr'],284,89.0,88.0,69,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0084805/,Tootsie,https://letterboxd.com/film/tootsie-1982,https://letterboxd.com/film/tootsie,True,,tootsie-1982,tootsie,tootsie-1982,tootsie-1982,tootsie,tootsie-1982
1982.0,,7.7,"['Legal Drama', 'Drama']",['Paul NewmanCharlotte RamplingJack Warden'],245,98.0,77.0,47,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0084855/,The Verdict,https://letterboxd.com/film/the-verdict-1982,https://letterboxd.com/film/the-verdict-1982,True,,the-verdict-1982,the-verdict-1982,the-verdict-1982,the-verdict-1982,the-verdict,the-verdict-1982
1983.0,,7.4,"['Comedy', 'Drama']",['Shirley MacLaineDebra WingerJack Nicholson'],262,58.0,79.0,45,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0086425/,Terms of Endearment,https://letterboxd.com/film/terms-of-endearment-1983,https://letterboxd.com/film/terms-of-endearment,True,,terms-of-endearment-1983,terms-of-endearment,terms-of-endearment-1983,terms-of-endearment-1983,terms-of-endearment,terms-of-endearment-1983
1983.0,,7.1,"['Comedy', 'Drama']",['Tom BerengerGlenn CloseJeff Goldblum'],252,63.0,61.0,18,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0085244/,The Big Chill,https://letterboxd.com/film/the-big-chill-1983,https://letterboxd.com/film/the-big-chill,True,,the-big-chill-1983,the-big-chill,the-big-chill-1983,the-big-chill-1983,the-big-chill,the-big-chill-1983
1983.0,,7.4,['Drama'],['Albert FinneyTom CourtenayEdward Fox'],48,23.0,,29,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0085461/,The Dresser,https://letterboxd.com/film/the-dresser-1983,https://letterboxd.com/film/the-dresser,True,,the-dresser-1983,the-dresser,the-dresser-1983,the-dresser-1983,the-dresser,the-dresser-1983
1983.0,,7.8,"['Epic', 'Historical Epic', 'Adventure', 'Biography', 'Drama', 'History']",['Sam ShepardScott GlennEd Harris'],233,63.0,91.0,91,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0086197/,The Right Stuff,https://letterboxd.com/film/the-right-stuff-1983,https://letterboxd.com/film/the-right-stuff,True,,the-right-stuff-1983,the-right-stuff,the-right-stuff-1983,the-right-stuff-1983,the-right-stuff,the-right-stuff-1983
1983.0,,7.3,"['Drama', 'Music']",['Robert DuvallTess HarperBetty Buckley'],100,43.0,76.0,44,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0086423/,Tender Mercies,https://letterboxd.com/film/tender-mercies-1983,https://letterboxd.com/film/tender-mercies,True,,tender-mercies-1983,tender-mercies,tender-mercies-1983,tender-mercies-1983,tender-mercies,tender-mercies-1983
1984.0,,8.4,"['Costume Drama', 'Epic', 'Period Drama', 'Tragedy', 'Biography', 'Drama', 'Music']",['F. Murray AbrahamTom HulceElizabeth Berridge'],800,130.0,87.0,99+,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0086879/,Amadeus,https://letterboxd.com/film/amadeus-1984,https://letterboxd.com/film/amadeus,True,,amadeus-1984,amadeus,amadeus-1984,amadeus-1984,amadeus,amadeus-1984
1984.0,,7.8,"['Docudrama', 'Biography', 'Drama', 'History', 'War']",['Sam WaterstonHaing S. NgorJohn Malkovich'],253,56.0,76.0,31,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0087553/,The Killing Fields,https://letterboxd.com/film/the-killing-fields-1984,https://letterboxd.com/film/the-killing-fields,True,,the-killing-fields-1984,the-killing-fields,the-killing-fields-1984,the-killing-fields-1984,the-killing-fields,the-killing-fields-1984
1984.0,,7.3,"['Historical Epic', 'Period Drama', 'Adventure', 'Drama', 'History']",['Judy DavisVictor BanerjeePeggy Ashcroft'],135,60.0,78.0,38,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0087892/,A Passage to India,https://letterboxd.com/film/a-passage-to-india-1984,https://letterboxd.com/film/a-passage-to-india,True,,a-passage-to-india-1984,a-passage-to-india,a-passage-to-india-1984,a-passage-to-india-1984,a-passage-to-india,a-passage-to-india-1984
1984.0,,7.4,"['Coming-of-Age', 'Period Drama', 'Drama']",['Sally FieldLindsay CrouseEd Harris'],84,36.0,70.0,39,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0087921/,Places in the Heart,https://letterboxd.com/film/places-in-the-heart-1984,https://letterboxd.com/film/places-in-the-heart,True,,places-in-the-heart-1984,places-in-the-heart,places-in-the-heart-1984,places-in-the-heart-1984,places-in-the-heart,places-in-the-heart-1984
1984.0,,7.2,"['Psychological Drama', 'Whodunnit', 'Crime', 'Drama', 'Mystery', 'War']",['Howard E. Rollins Jr.Adolph CaesarArt Evans'],72,36.0,66.0,38,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0088146/,A Soldier's Story,https://letterboxd.com/film/a-soldiers-story-1984,https://letterboxd.com/film/a-soldiers-story,True,,a-soldiers-story-1984,a-soldiers-story,a-soldiers-story-1984,a-soldiers-story-1984,a-soldiers-story,a-soldiers-story-1984
1985.0,,7.2,"['Epic', 'Period Drama', 'Romantic Epic', 'Biography', 'Drama', 'Romance']",['Meryl StreepRobert RedfordKlaus Maria Brandauer'],297,70.0,69.0,35,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0089755/,Out of Africa,https://letterboxd.com/film/out-of-africa-1985,https://letterboxd.com/film/out-of-africa,True,,out-of-africa-1985,out-of-africa,out-of-africa-1985,out-of-africa-1985,out-of-africa,out-of-africa-1985
1985.0,,7.7,"['Epic', 'Period Drama', 'Drama']",['Danny GloverWhoopi GoldbergMargaret Avery'],291,84.0,78.0,60,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0088939/,The Color Purple,https://letterboxd.com/film/the-color-purple-1985,https://letterboxd.com/film/the-color-purple,True,,the-color-purple-1985,the-color-purple,the-color-purple-1985,the-color-purple-1985,the-color-purple,the-color-purple-1985
1985.0,,7.3,"['Psychological Drama', 'Drama']",['William HurtRaul JuliaSonia Braga'],75,52.0,80.0,41,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0089424/,Kiss of the Spider Woman,https://letterboxd.com/film/kiss-of-the-spider-woman-1985,https://letterboxd.com/film/kiss-of-the-spider-woman,True,,kiss-of-the-spider-woman-1985,kiss-of-the-spider-woman,kiss-of-the-spider-woman-1985,kiss-of-the-spider-woman-1985,kiss-of-the-spider-woman,kiss-of-the-spider-woman-1985
1985.0,,6.7,"['Gangster', 'Romantic Comedy', 'Comedy', 'Crime', 'Drama', 'Romance']",['Jack NicholsonKathleen TurnerRobert Loggia'],113,42.0,84.0,69,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0089841/,Prizzi's Honor,https://letterboxd.com/film/prizzis-honor-1985,https://letterboxd.com/film/prizzis-honor,True,,prizzis-honor-1985,prizzis-honor,prizzis-honor-1985,prizzis-honor-1985,prizzis-honor,prizzis-honor-1985
,,,,,,,,,,,,,,Witness,https://letterboxd.com/film/witness-1985,,False,ReadTimeoutError,witness-1985,,witness-1985,witness,witness,witness-1985
1986.0,,8.1,"['Drama', 'War']",['Keith DavidForest WhitakerFrancesco Quinn'],745,150.0,92.0,50,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0091763/,Platoon,https://letterboxd.com/film/platoon-1986,https://letterboxd.com/film/platoon,True,,platoon-1986,platoon,platoon-1986,platoon-1986,platoon,platoon-1986
1986.0,,7.2,"['Drama', 'Romance']",['William HurtMarlee MatlinPiper Laurie'],82,32.0,80.0,36,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0090830/,Children of a Lesser God,https://letterboxd.com/film/children-of-a-lesser-god-1986,https://letterboxd.com/film/children-of-a-lesser-god,True,,children-of-a-lesser-god-1986,children-of-a-lesser-god,children-of-a-lesser-god-1986,children-of-a-lesser-god-1986,children-of-a-lesser-god,children-of-a-lesser-god-1986
1986.0,,7.8,"['Comedy', 'Drama']",['Barbara HersheyCarrie FisherMichael Caine'],221,91.0,90.0,68,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0091167/,Hannah and Her Sisters,https://letterboxd.com/film/hannah-and-her-sisters-1986,https://letterboxd.com/film/hannah-and-her-sisters,True,,hannah-and-her-sisters-1986,hannah-and-her-sisters,hannah-and-her-sisters-1986,hannah-and-her-sisters-1986,hannah-and-her-sisters,hannah-and-her-sisters-1986
1986.0,,7.4,"['Historical Epic', 'Jungle Adventure', 'Period Drama', 'Tragedy', 'Adventure', 'Drama', 'History']",['Robert De NiroJeremy IronsRay McAnally'],288,66.0,55.0,30,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0091530/,The Mission,https://letterboxd.com/film/the-mission-1986,https://letterboxd.com/film/the-mission,True,,the-mission-1986,the-mission,the-mission-1986,the-mission-1986,the-mission,the-mission-1986
1985.0,,7.2,"['Period Drama', 'Drama', 'Romance']",['Maggie SmithHelena Bonham CarterDenholm Elliott'],148,55.0,83.0,34,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0091867/,A Room with a View,https://letterboxd.com/film/a-room-with-a-view-1986,https://letterboxd.com/film/a-room-with-a-view,True,,a-room-with-a-view-1986,a-room-with-a-view,a-room-with-a-view-1986,a-room-with-a-view-1985,a-room-with-a-view,a-room-with-a-view-1986
